class,title,description,link
0,日本のビールメーカー一覧 - Wikipedia,日本のビールメーカー一覧（にほんのビールメーカーいちらん）は、日本のビールおよび地ビールを製造している企業と醸造場の一覧。 目次. 1 大手メーカー; 2 地ビールメーカー. 2.1 北海道; 2.2 青森県; 2.3 秋田県; 2.4 岩手県; 2.5 山形県; 2.6 宮城県; 2.7 福島県 ..,https://ja.wikipedia.org/wiki/%E6%97%A5%E6%9C%AC%E3%81%AE%E3%83%93%E3%83%BC%E3%83%AB%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E4%B8%80%E8%A6%A7
0,ビール業界の動向・ランキング・売上高シェア等-業界動向サーチ,"ビール業界の動向、現状、シェア、売上高、純利益、勤続年数、平均年収等のランキングを掲載しています。対象企業の過去の業績を追うことでビール業界全体の現状や動向、傾向を知ることができます。 業界規模. 3兆2,822億円. (68位/126業界). 伸び率.",https://gyokai-search.com/3-beer.htm
1,企業情報 | アサヒビール,アサヒビールについて. トップメッセージ; グループ理念・長期ビジョン・会社概要; 事業案内; 事業場一覧; 歴史・沿革; グループ会社一覧; アサヒグループホールディングス; IR・投資家情報. 採用情報. 採用情報. ニュースリリース. ニュースリリース. お客様相談室.,https://www.asahibeer.co.jp/corporate.html
1,ビール事業のグループ企業一覧 会社案内 サントリー企業情報,ビール事業の関連企業 · サントリービール · サントリー酒類 ※. ワイン事業の関連企業 · サントリーワインインターナショナル · サントリー酒類 ※. 中国事業の関連企業 · サントリー（中国）ホールディングス · 健康食品事業の関連企業 · サントリーウエルネス.,https://www.suntory.co.jp/company/group/beer.html
1,企業情報 - キリンビール,キリングループの企業情報。グループ各社の企業情報、研究開発、採用情報を紹介しています。,https://www.kirin.co.jp/company/
0,"14年連続縮小""ビール会社""に残された道 | プレジデントオンライン",国内ビール大手5社が2018年のビール類の出荷量（課税出荷数量）を発表した。それによると、ビール類出荷量は14年連続で過去最低を更新した…,https://president.jp/articles/-/27361
1,企業情報 | サッポロビール,「⭐乾杯をもっとおいしく。」サッポロビールの企業情報です。黒ラベルやヱビスをはじめとした商品情報のほか、レシピやサッポロのお酒が飲めるお店情報、工場見学など、乾杯をもっとおいしくする情報をお届けします。,https://www.sapporobeer.jp/company/
1,会社概要 | 企業情報 | サッポロビール,「⭐乾杯をもっとおいしく。」サッポロビールの会社概要のページです。黒ラベルやヱビスをはじめとした商品情報のほか、レシピやサッポロのお酒が飲めるお店情報、工場見学など、乾杯をもっとおいしくする情報をお届けします。,https://www.sapporobeer.jp/company/overview/
1,キリンビール株式会社 | グループ会社一覧 | 企業情報 | キリンホールディングス,"キリンホールディングスのグループ会社「キリンビール株式会社」をご紹介します。
従業員数‎: ‎5,041名（2019年1月1日時点）	事業所‎: ‎本社、営業拠点46、工場9、研究所ほか2
資本金‎: ‎300億円	事業内容‎: ‎酒類の製造、営業、販売",https://www.kirinholdings.co.jp/company/organization/kirinbrewery/index.html
0,30代で年収1000万も!?ビール大手3社の社員満足度 | クチコミから徹底 ...,ビールが美味しい季節になりました。しかし、ビール系飲料の出荷量は4年連続マイナスになっています。それぞれのメーカーが新商品開発やプロモーションに力を入れている中、トップ3メーカーの企業文化や働く環境はどのようなものなのでしょうか。,https://diamond.jp/articles/-/98423
0,クラフトビールメーカー141社の経営実態調査 | 株式会社 帝国データバンク …,2018/8/8. クラフトビールメーカー141社の経営実態調査. クラフトビールメーカー、6割が増収～ 主業メーカーの企業数、トップは北海道、2位は静岡 ～. はじめに. 近年、クラフトビール（小規模なビール醸造所で製造される地ビール）が広く普及し、多くの人が様々 …,https://www.tdb.co.jp/report/watching/press/p180803.html
0,ビール業界の世界ランキング2016年。トップ10企業の特徴まとめ,2017/04/21 - 出所：Business Insiderビールメーカーの世界ランキング2016年版。ビール業界の世界トップ10企業について特徴をざっくりとまとめています。就活と転職の業界研究にお役立てください。詳細を解説する前に全体像から。上の画像に示したよ.,http://nomad-salaryman.com/post-5726
1,企業情報 | アサヒグループ ... - アサヒグループ会社・事業所一覧,アサヒグループの日本国内および海外の事業場を掲載しています。,https://www.asahigroup-holdings.com/company/group/
0,アサヒビールの企業研究 - iroots search,M＆Aで業界再編の波に乗り、増収増益を続けているアサヒビールホールディングのアサヒビール。初任給や平均年収などの基本情報をはじめ、ビール業界でのシェアや競合との比較、選考フローや過去のES・面接などの採用情報をまとめた企業研究記事です。,https://iroots-search.jp/9215
0,一人勝ちキリンビール、「本麒麟」はなぜ売れた：日経ビジネス電子版,2018/12/21 - 「2018年はキリンビールの一人勝ち」。ビール業界でこういわれるほど、強さを見せつける。3月に発売した第三のビール「本麒麟」が大ヒット。主力ビールの「一番搾り」も堅調だ。ヒット商品はなぜ生まれたのか。これまで「聖域」扱いだった …,https://business.nikkei.com/atcl/NBD/15/257889/121700143/
0,ビール4社の業績はM&Aで明暗、海外ライバル企業の売上規模に迫れるか …,ビール4社の経営が堅調に推移している。特にサントリーホールディングスとアサヒグループホールディングスは、海外企業の買収効果が明らかだ。今期の増収を見込む4社の、主な経営指標と従業員平均年間給与をチェックしてみよう。,https://moneyzine.jp/article/detail/215997
0,アサヒビール株式会社の新卒採用・企業情報｜リクナビ2020,【リクナビ2020】アサヒビール株式会社の2020年度新卒採用・企業情報。世界中で『うまい！』を創ろう！,https://job.rikunabi.com/2020/company/r694200036/
0,ビール大手が繰り広げる買収合戦、鼻で笑う海外メジャー | 企業戦略 | 東洋 …,2011/08/25 - 「こんないい案件はめったにない」。8月2日、都内で開かれたキリンホールディングス（HD）の緊急記者会見。その席上、三宅占二社長が手放しで喜んだ買収先は、ブラジル2位のビール大手スキンカリオール・グル…,https://toyokeizai.net/articles/-/7547/
0,アサヒビール 「社員クチコミ」 就職・転職の採用企業リサーチ OpenWork（旧 …,アサヒビール株式会社の「社員・元社員のクチコミ情報」。就職・転職前に採用企業「アサヒビール」の働く環境、年収・給与制度、入社後ギャップなどをリサーチ。就職・転職のための「アサヒビール」の社員クチコミ情報、企業分析チャート、求人情報、業界 …,https://www.vorkers.com/company.php?m_id=a0910000000Fqlb
0,アサヒビール株式会社の企業情報 | キャリタス就活2021,私たちはこんな事業をしています。 アサヒグループは2020年までの長期ビジョンとして『食の感動（おいしさ・喜び・新しさ）』を通じて、世界で信頼される企業グループを目指しています。この長期ビジョン実現に向けて2011年7月1日に純粋持株会社を設立し、 …,https://job.career-tasu.jp/2021/corp/00000667/
0,自転車メーカー一覧 - Wikipedia,自転車メーカー一覧（じてんしゃメーカーいちらん）では、自転車の完成品・部品のメーカーと、それに準ずるブランドを挙げる。 目次. 1 完成車. 1.1 日本; 1.2 アメリカ・カナダ; 1.3 イギリス; 1.4 イタリア; 1.5 ドイツ; 1.6 オーストリア; 1.7 スペイン; 1.8 スイス; 1.9 ...,https://ja.wikipedia.org/wiki/%E8%87%AA%E8%BB%A2%E8%BB%8A%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E4%B8%80%E8%A6%A7
0,【リクナビ】自転車 メーカー 求人の就職準備・インターンシップ情報,自転車　メーカー　求人に関する就職情報が満載のリクナビ！2021年卒業予定の方へ、インターンシップ検索はもちろん、自己分析や企業研究など就職準備活動に役立つ情報を提供しています。,https://job.rikunabi.com/kw/%E8%87%AA%E8%BB%A2%E8%BB%8A%E3%80%80%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E3%80%80%E6%B1%82%E4%BA%BA/
1,HODAKA(ホダカ株式会社) 自転車・用品・企業情報サイト,marukin（マルキン）、NESTO（ネスト）、KhodaaBloom（コーダーブルーム）という3つのブランドを展開しているホダカ株式会社のウェブサイトです。自転車を開発・販売するだけでなく、皆様へ自転車に乗る楽しみを提供いたします。,http://hodaka-bicycles.jp/
1,企業情報 | ブリヂストンサイクル株式会社,... FAQ（よくある質問） · お問い合わせ窓口、カタログ請求 · 自転車、パーツ、取扱説明書ダウンロード · ニュースリリース・お知らせ · 重要なお知らせ · ニュースリリース · お知らせ · 企業情報 · 社長メッセージ · ブリヂストングループ企業理念 新しいウィンドウでリンク …,https://www.bscycle.co.jp/company/
0,全国自転車安全利用モデル企業 - （公財）日本交通管理技術協会,自転車の安全利用や、交通事故防止に積極的に取り組み、他の模範となる活動を行っている企業を「全国自転車安全利用モデル企業」に認定しています。,https://www.tmt.or.jp/safety/index9.html
0,20代男性「自転車メーカーへの就職はどのようにすればいいですか …,2016/09/06 - いつも記事を拝見しております。毎回異なるテーマが取り上げられており、楽しみにしています。 私の悩みなのですが、自転車メーカーへの就職はどのようにすればできるのか、また、現実的な選択としては良いものなのかどうかです。,https://cyclist.sanspo.com/282940
0,自転車安全利用モデル企業 警視庁 - 東京都,自転車安全利用モデル企業制度 · 自転車安全利用モデル企業の活動状況等 その1 · 自転車安全利用モデル企業の活動状況等 その2 · 自転車安全利用モデル企業の活動状況等 その3 · 自転車安全利用モデル企業の活動状況等 その4 · 自転車安全利用 …,https://www.keishicho.metro.tokyo.jp/kotsu/jikoboshi/bicycle/modelkigyo/index.html
0,【自転車】関連が株式テーマの銘柄一覧 | 株探,環境に優しく健康志向の自転車は近年、その価値が見直され利用者や愛好者が増えている。東日本大震災で交通機関が麻痺するなか、自転車は災害に強い乗り物としても再評価された。自転車生産は海外メーカーが主流となったが、日本企業は自転車部品の …,https://kabutan.jp/themes/?theme=%E8%87%AA%E8%BB%A2%E8%BB%8A
0,街の自転車屋さんが上場企業に急成長を遂げたワケ（週刊現代） | マネー …,全国440店の自転車販売店「サイクルベースあさひ」を展開するあさひを取材した。社長の下田佳史氏（45歳）は、創業者の父と共に、街の自転車屋を売り上げ480億円の東証一部上場企業に育てた人物。彼が事業に成功した秘訣を探った。,https://gendai.ismedia.jp/articles/-/50687
0,自転車 メーカー 就職に関する企業情報｜マイナビ2021 - 学生向け就活 …,自転車 メーカー 就職など学生向けインターンシップ・就職情報サイト。インターンシップ情報や就活スケジュールなどの就活準備コンテンツを提供しています。,https://job.mynavi.jp/word/%E8%87%AA%E8%BB%A2%E8%BB%8A%E3%80%80%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E3%80%80%E5%B0%B1%E8%81%B7/
1,企業理念(ミッションとビジョン) - 公式バーレー(Burley)自転車用ベビーカー ...,ミッション. バーレーのミッションは冒険を可能にすることです。自転車旅行から週末の散歩まで、我々はアウトドアへの情熱を追いかけ、共有する人たちを揺さぶり続けます。 ビジョン. バーレーのビジョンはサイクリスト・冒険家・探検家の次世代を築くことです。,https://www.riteway-jp.com/bicycle/burley/about-us/
0,中小企業庁：Vol.1 老舗自転車メーカーが、車イス製造販売に挑戦 …,Vol.1 老舗自転車メーカーが、車イス製造販売に挑戦. 老舗の自転車メーカーが、新市場開拓を目指し、子会社A社を設立して車イスの製造販売に参入しました。 自転車メーカー自体だけでなく、自転車メーカーの役員4人(どの役員も一族で50%超の自転車 …,https://www.chusho.meti.go.jp/keiei/chiiki/angel/example/case1.html
0,自転車メーカーはこれだけ知っていればOK！押さえておくべき10社 …,2017/11/07 - 自転車の主要すぎるメーカー10選！自転車に乗っているとよく見かけ、おすすめのブランドでもあります。たくさんありすぎてよくわからない、どの自転車メーカーを選ぼうか悩んでいる人は、これを読めば一発解決！気軽にさらっと自転車メーカー …,https://camphack.nap-camp.com/2417
0,企業への優遇税制による自転車通勤奨励政策 （オランダ）,1. 企業への優遇税制による自転車通勤奨励政策. （オランダ）. デュッセルドルフ・センター. オランダは、海抜 0 メートル以下の地帯が国土の 4 分の 1 を占め、最も海抜が高いとこ. ろでも約 321m という平坦な地理的条件もあり、自転車の利用に適している。,https://www.jetro.go.jp/ext_images/jfile/report/05001329/05001329_001_BUP_0.pdf
0,自転車通勤者に、企業・総務はどう対応するか | 総務マガジン | 大塚商会,2018/04/25 - エコ＆健康ブームにより自転車通勤をする人が増えています。一方で自転車による事故も増加しており、社会問題にもなっています。申請や許可など、自転車通勤の管理についてまとめました。,https://www.otsuka-shokai.co.jp/media/soumu/news/work/no23.html
0,報道発表資料：企業・団体等の自転車通勤の導入を促進し ... - 国土交通省,平成30年6月に閣議決定された自転車活用推進計画に基づき、事業者活動における自転車通勤や業務利用を拡大するため、自転車活用推進官民連携協議会において「自転車通勤導入に関する手引き」を策定しました。 「自転車通勤導入 …,http://www.mlit.go.jp/report/press/road01_hh_001172.html
1,業情報 | 新家工業株式会社 ARAYA | 鋼管・型鋼や自転車・リムなどの製造,社長挨拶・経営理念・会社概要・事業所・アラヤグループ・役員・組織図・コンプライアンス・女性活躍推進／次世代育成支援対策・ソーシャルメディアポリシー・会社沿革を公開しています。,https://www.araya-kk.co.jp/company/
0,自転車メーカーの人気おすすめランキング13選！特徴や評価含めて徹底 …, 自転車メーカーは国産や海外を含めると多数あり、それぞれ技術革新により日々新機能のバイクを生産し、買う方からするとどこがおすすめで人気がありランキングがどうなのか迷うほどですね。 そこで今回は人気のおすすめ自転車メーカーを …,https://kurashi-no.jp/I0023961
0,自転車安全利用推進優良企業について／大阪府警本部,自転車安全利用推進優良企業について. 「自転車安全利用推進優良企業」認定制度とは · 「自転車安全利用推進優良企業」の認定を受けるためには · 自転車安全利用推進優良認定企業名一覧 · 企業セミナーの開催 · 各企業の取組 · 「自転車安全利用推進優良 …,https://www.police.pref.osaka.lg.jp/kotsu/taisakushitsu/4/index.html
0,あなたにピッタリの自転車選び | 自転車の選び方に困ったら‎,通勤・通学・サイクリングなど、 簡単検索で“安全基準クリア”した1台を！ 自転車選びのポイントとは・自転車でもっと健康に。,https://www.bicycle-select.jp/?gclid=Cj0KCQjwsvrpBRCsARIsAKBR_0LQq6eLVVsuAHxPHrRHcw7pWXoGkJ2_VWTvb1fwq1VVX9o58m_PXNwaApOQEALw_wcB
0,文房具メーカー約170社の一覧（公式サイト・倒産情報・SNSなど）,2019/02/23 - 文房具や事務用品メーカーの一覧をまとめました。日本の主要な文具メーカーはもちろん、海外ブランドの文具メーカーもまとめて、全部で170社ほど掲載しています。 よくあるリンク集のような、公式サイトのリンクと簡単なコメントだけの一覧 …,http://pasokatu.com/8858
0,文房具業界の会社一覧（全国）｜Baseconnect,文房具メーカー「コクヨ」の総合事業を行う会社である。文房具や事務用品などを豊富に取り扱う、オフィス用品等の国内大手の文具メーカーである。その他、 ... 写真関連用品「フエルアルバム」やノート、手帳およびファイルなどの文房具の製造を行う。その他に …,https://baseconnect.in/companies/category/1b68d7db-7391-4292-8cc5-cb044ad0ef5e
0,文具メーカーのイメージ調査、1位はコクヨ - 全ての項目で1位に | マイナビ …,2014/06/02 - マイボイスコムは、5月1日～5日にかけて「文房具メーカーのイメージ」に関するインターネット調査を実施した。有効回答数は、1万661件。,https://news.mynavi.jp/article/20140602-a106/
1,文房具・紙製品のメーカー一覧｜【東急ハンズネットストア】,東急ハンズの公式ネット通販「ハンズネット」へようこそ。こちらはスタッフが厳選した人気の文房具・紙製品をメーカー・ブランドから商品を探すことが出来るページです。スマートフォン、タブレットからもご利用頂けます。,https://hands.net/cate/stationery/maker_list/
0,文房具 - Wikipedia,"日本の文具メーカー に移動 - 日本のメーカー」としてまとめたが、日本に本社がある、といった程度の意味であり、販売に関してはローカルに限っておらず世界各国で行っているところも多く、各分野（各 マーケットセグメント）ごとに分析すると世界シェアで ...
‎概説 · ‎文房具の分類 · ‎事務用具 · ‎文具メーカー",https://ja.wikipedia.org/wiki/%E6%96%87%E6%88%BF%E5%85%B7
0,文具・事務用品メーカー,メーカーリンクサイト. アイウエオ順 文具・事務用品メーカー. OA機器メーカー ... アロン化成(株) · （株）共和 · サンスター文具（株） · （株）トンボ鉛筆 · イメーション（株） · 極東ノート（株） · サンビー（株） · （株）内田洋行 · （株）キングジム · シモジマ商事（株）.,http://www.tokyo-crown.co.jp/root/09.mlink_a.html
0,文房具メーカーへ就職するための業界研究｜職種・平均年収も紹介 | 就活 …,文房具メーカーとは？ 文房具メーカーへの就職を目指すのであれば、業界についての理解を深めておくことが大切です。文房具メーカーは文房具を生産、販売などをおこなっている業界ですが、他にも仕事はたくさんありますし、就活生には…,https://shukatsu-mirai.com/archives/76160
0,文房具メーカーは､知られざる優良企業だ | 就職四季報プラスワン | 東洋 …,2016/12/24 - 就職活動をする大学生なら、誰もが文房具を使っているだろう。しかし、文房具メーカーの名前を何社あげることができるだろうか。さらに、その会社の事業内容まで知っている就活生となると、ほとんどいないのではないか。 今回は就活生が企業 …,https://toyokeizai.net/articles/-/150535
0,求人ボックス｜文具 メーカー 正社員の転職・求人情報,文具 メーカー 正社員のお仕事を655件掲載中！希望の年収・月給、こだわり条件であなたにぴったりの最新求人を簡単に探せます。職種や勤務地の変更も自由自在。転職・就職に役立つ求人検索は求人ボックス！,https://xn--pckua2a7gp15o89zb.com/%E6%96%87%E5%85%B7-%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC-%E6%AD%A3%E7%A4%BE%E5%93%A1%E3%81%AE%E4%BB%95%E4%BA%8B
0,求人ボックス｜文房具 製造の仕事・求人情報,文房具 製造の求人は703件あります。【求人ボックス】正社員・アルバイト・パート・派遣の仕事・転職・採用情報をまとめて検索.,https://xn--pckua2a7gp15o89zb.com/%E6%96%87%E6%88%BF%E5%85%B7-%E8%A3%BD%E9%80%A0%E3%81%AE%E4%BB%95%E4%BA%8B
0,【リクナビ】文具 メーカー 就職の就職準備・インターンシップ情報,文具 メーカー 就職に関する就職情報が満載のリクナビ！2021年卒業予定の方へ、インターンシップ検索はもちろん、自己分析や企業研究など就職準備活動に役立つ情報を提供しています。,https://job.rikunabi.com/kw/%E6%96%87%E5%85%B7%E3%80%80%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E3%80%80%E5%B0%B1%E8%81%B7/
0,【リクナビ】文房具 製造 販売 株式会社の就職準備・インターンシップ情報,文房具 製造 販売 株式会社に関する就職情報が満載のリクナビ！2021年卒業予定の方へ、インターンシップ検索はもちろん、自己分析や企業研究など就職準備活動に役立つ情報を提供しています。,https://job.rikunabi.com/kw/%E6%96%87%E6%88%BF%E5%85%B7%E3%80%80%E8%A3%BD%E9%80%A0%E3%80%80%E8%B2%A9%E5%A3%B2%E3%80%80%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE/
0,文具メーカー 売上高のランキング 1～10位(業績・動向・現状) | 転職 ...,文具メーカーの売上高ランキングを最新年度のデータをもとに紹介。,https://www.tensyoku-station.jp/industry/%E6%96%87%E5%85%B7%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC/co_sales/
0,[有りそうで]文房具メーカーまとめ一覧[無かった] - NAVER まとめ,2013/04/07 - 文房具メーカのホームページをざっくりまとめてみました。抜けてるメーカさんがありましたら、連絡いただけますと助かります。,https://matome.naver.jp/odai/2136480340546705001
0,オシャレで使える！日本の文房具ブランドがハイセンスで素敵 - NAVER ...,2017/02/28 - 文房具ブランド・メーカーといえば、モレスキンやロディアなどの海外ブランドを思い浮かべる人も多いかもしれません。海外だけでなく、日本のステーショナリーブランドも使…,https://matome.naver.jp/odai/2138668107600622601
0,【満足度NO1！】文具メーカーランキング!｜ランキングー！,2017/08/25 - 文具はみんな同じじゃない…企業努力により、何年もかけて消しゴムやボールペンを開発をしているのです。 我々の日常にそっと寄り添っている文具たち。今回はそんな文具を生み出してきた「文具メーカーランキング」！ TOP5をどうぞ！,https://rankingoo.net/articles/life/20170825-4
1,ミドリ - MIDORI - 「デザイン文具」の総合メーカー,株式会社デザインフィルの文房具ブランド「MIDORI（ミドリ）」の公式（オフィシャル）サイト。 レターセット、日記、ダイアリー、金封、MD PAPER PRODUCTS、XS、Chotto、ペーパークラフトミュージアム、 オジサンなど、「暮らしに彩りを」をテーマに、デザインの …,https://www.midori-japan.co.jp/
0,文房具・事務・オフィス用品-メーカー（素材・化学・食品・化粧品・その他）の …,文房具・事務・オフィス用品-メーカー（素材・化学・食品・化粧品・その他）の転職・求人情報ページ。パーソルキャリアが運営する転職サイトのdoda（デューダ）では、大手・優良企業を中心に豊富な求人情報を掲載中。エージェントサービスでは、キャリア …,https://doda.jp/DodaFront/View/JobSearchList/j_ind__0309S/-preBtn__2/
0,大手文房具メーカーの求人 | Indeed (インディード),Indeed.com で大手文房具メーカーの200件の検索結果: 製造、工場作業員、文房具・日用品のピッキングなどの求人を見る。,https://jp.indeed.com/%E5%A4%A7%E6%89%8B%E6%96%87%E6%88%BF%E5%85%B7%E3%83%A1%E3%83%BC%E3%82%AB%E3%83%BC%E9%96%A2%E9%80%A3%E3%81%AE%E6%B1%82%E4%BA%BA
